file_name,label
p0003_c01_20210526_080333_000563_bbox.jpg,0003
p0003_c01_20210526_080333_000571_bbox.jpg,0003
p0003_c01_20210526_080333_000618_bbox.jpg,0003
p0003_c01_20210526_080333_000653_bbox.jpg,0003
p0003_c01_20210526_080333_000655_bbox.jpg,0003
p0003_c01_20210526_080333_000676_bbox.jpg,0003
p0003_c01_20210526_080333_000692_bbox.jpg,0003
p0003_c01_20210526_080333_000695_bbox.jpg,0003
p0003_c01_20210526_080333_000764_bbox.jpg,0003
p0003_c01_20210526_080333_000770_bbox.jpg,0003
p0003_c01_20210526_080333_000791_bbox.jpg,0003
p0003_c06_20201015_082310_000047_bbox.jpg,0003
p0003_c06_20201015_082310_000056_bbox.jpg,0003
p0003_c06_20201015_082310_000059_bbox.jpg,0003
p0003_c06_20201015_082310_000062_bbox.jpg,0003
p0003_c06_20201015_082310_000066_bbox.jpg,0003
p0003_c06_20201015_082310_000071_bbox.jpg,0003
p0003_c06_20201015_082310_000076_bbox.jpg,0003
p0003_c06_20201015_082310_000077_bbox.jpg,0003
p0003_c06_20201015_082310_000085_bbox.jpg,0003
p0003_c06_20201015_082310_000092_bbox.jpg,0003
p0003_c06_20201015_082310_000103_bbox.jpg,0003
p0003_c06_20201015_082310_000107_bbox.jpg,0003
p0003_c06_20201015_082310_000121_bbox.jpg,0003
p0003_c06_20201015_082310_000122_bbox.jpg,0003
p0003_c06_20201015_082310_000125_bbox.jpg,0003
p0003_c06_20201015_082310_000128_bbox.jpg,0003
p0003_c06_20201015_082310_000134_bbox.jpg,0003
p0003_c06_20201015_082310_000147_bbox.jpg,0003
p0003_c06_20201015_082310_000160_bbox.jpg,0003
p0003_c06_20201015_082310_000162_bbox.jpg,0003
p0003_c06_20201015_082310_000170_bbox.jpg,0003
p0003_c06_20201015_082310_000177_bbox.jpg,0003
p0003_c06_20201015_082310_000190_bbox.jpg,0003
p0003_c06_20201015_082310_000201_bbox.jpg,0003
p0003_c06_20201015_082310_000204_bbox.jpg,0003
p0003_c06_20201015_082310_000213_bbox.jpg,0003
p0003_c06_20201015_082310_000219_bbox.jpg,0003
p0003_c06_20201015_082310_000225_bbox.jpg,0003
p0003_c06_20201015_082310_000230_bbox.jpg,0003
p0003_c06_20201015_082310_000233_bbox.jpg,0003
p0003_c06_20201015_082310_000234_bbox.jpg,0003
p0003_c06_20201015_082310_000238_bbox.jpg,0003
p0003_c06_20201015_082310_000240_bbox.jpg,0003
p0003_c06_20201015_082310_000244_bbox.jpg,0003
p0003_c06_20201015_082310_000249_bbox.jpg,0003
p0003_c06_20201015_082310_000262_bbox.jpg,0003
p0003_c06_20201015_082310_000268_bbox.jpg,0003
p0003_c06_20201015_082310_000275_bbox.jpg,0003
p0003_c06_20201015_082310_000297_bbox.jpg,0003
p0003_c06_20201015_082310_000299_bbox.jpg,0003
p0003_c06_20201015_082328_000013_bbox.jpg,0003
p0003_c06_20201015_082328_000031_bbox.jpg,0003
p0003_c06_20201015_082328_000076_bbox.jpg,0003
p0003_c06_20201015_082328_000077_bbox.jpg,0003
p0003_c06_20201015_082328_000084_bbox.jpg,0003
p0003_c06_20201015_082328_000089_bbox.jpg,0003
p0003_c06_20201015_082328_000103_bbox.jpg,0003
p0003_c06_20201015_082328_000111_bbox.jpg,0003
p0003_c06_20201015_082328_000134_bbox.jpg,0003
p0003_c06_20201015_082328_000135_bbox.jpg,0003
p0003_c06_20201015_082328_000145_bbox.jpg,0003
p0003_c06_20201015_082328_000147_bbox.jpg,0003
p0003_c06_20201015_082328_000149_bbox.jpg,0003
p0003_c06_20201015_082328_000163_bbox.jpg,0003
p0003_c06_20201015_082328_000170_bbox.jpg,0003
p0003_c06_20201015_082328_000236_bbox.jpg,0003
p0003_c06_20201015_082328_000296_bbox.jpg,0003
p0003_c06_20201015_082328_000301_bbox.jpg,0003
p0003_c06_20201015_082328_000302_bbox.jpg,0003
p0003_c06_20201015_082328_000310_bbox.jpg,0003
p0003_c06_20201015_082328_000328_bbox.jpg,0003
p0003_c06_20201015_082328_000339_bbox.jpg,0003
p0003_c06_20201015_082328_000351_bbox.jpg,0003
p0003_c06_20201015_082328_000366_bbox.jpg,0003
p0003_c06_20201015_082328_000372_bbox.jpg,0003
p0003_c06_20201015_082328_000382_bbox.jpg,0003
p0003_c06_20201015_082328_000384_bbox.jpg,0003
p0003_c06_20201015_082328_000385_bbox.jpg,0003
p0003_c06_20201015_082328_000389_bbox.jpg,0003
p0003_c06_20201015_082328_000393_bbox.jpg,0003
p0003_c06_20201015_082328_000408_bbox.jpg,0003
p0003_c06_20201015_082328_000415_bbox.jpg,0003
p0003_c06_20201015_082328_000417_bbox.jpg,0003
p0003_c06_20201015_082328_000421_bbox.jpg,0003
p0003_c06_20201015_142211_000053_bbox.jpg,0003
p0003_c06_20201015_142211_000063_bbox.jpg,0003
p0003_c06_20201015_142211_000067_bbox.jpg,0003
p0003_c06_20201015_142211_000070_bbox.jpg,0003
p0003_c06_20201015_142211_000074_bbox.jpg,0003
p0003_c06_20201015_142211_000075_bbox.jpg,0003
p0003_c06_20201015_142211_000080_bbox.jpg,0003
p0003_c06_20201015_142211_000090_bbox.jpg,0003
p0003_c06_20201015_142211_000095_bbox.jpg,0003
p0003_c06_20201015_142211_000098_bbox.jpg,0003
p0003_c06_20201015_142211_000100_bbox.jpg,0003
p0003_c06_20201015_142211_000102_bbox.jpg,0003
p0003_c06_20201015_142211_000104_bbox.jpg,0003
p0003_c06_20201015_142211_000107_bbox.jpg,0003
p0003_c06_20201015_142211_000108_bbox.jpg,0003
p0003_c06_20201015_142211_000112_bbox.jpg,0003
p0003_c06_20201015_142211_000114_bbox.jpg,0003
p0003_c06_20201015_142211_000115_bbox.jpg,0003
p0003_c06_20201015_142211_000117_bbox.jpg,0003
p0003_c06_20201015_142211_000127_bbox.jpg,0003
p0003_c06_20201015_142211_000133_bbox.jpg,0003
p0003_c06_20201015_142211_000134_bbox.jpg,0003
p0003_c06_20201015_142211_000136_bbox.jpg,0003
p0003_c06_20201015_142211_000141_bbox.jpg,0003
p0003_c06_20201015_142211_000142_bbox.jpg,0003
p0003_c06_20201015_142211_000149_bbox.jpg,0003
p0003_c06_20201015_142211_000151_bbox.jpg,0003
p0003_c06_20201015_142211_000153_bbox.jpg,0003
p0003_c06_20201015_142211_000165_bbox.jpg,0003
p0003_c06_20201015_142211_000181_bbox.jpg,0003
p0003_c06_20201015_142211_000183_bbox.jpg,0003
p0003_c06_20201015_142211_000199_bbox.jpg,0003
p0003_c06_20201015_142211_000207_bbox.jpg,0003
p0003_c06_20201015_142211_000208_bbox.jpg,0003
p0003_c06_20201015_142211_000211_bbox.jpg,0003
p0003_c06_20201015_142211_000221_bbox.jpg,0003
p0003_c06_20201015_142211_000231_bbox.jpg,0003
p0003_c06_20201015_142211_000237_bbox.jpg,0003
p0003_c07_20201015_120358_000085_bbox.jpg,0003
p0003_c07_20201015_120358_000094_bbox.jpg,0003
p0003_c07_20201015_120358_000100_bbox.jpg,0003
p0003_c07_20201015_120358_000102_bbox.jpg,0003
p0003_c07_20201015_120358_000105_bbox.jpg,0003
p0003_c07_20201015_120358_000110_bbox.jpg,0003
p0003_c07_20201015_120358_000111_bbox.jpg,0003
p0003_c07_20201015_120358_000112_bbox.jpg,0003
p0003_c07_20201015_120358_000117_bbox.jpg,0003
p0003_c07_20201015_120358_000123_bbox.jpg,0003
p0003_c07_20201015_120358_000124_bbox.jpg,0003
p0003_c07_20201015_120358_000126_bbox.jpg,0003
p0003_c07_20201015_120358_000127_bbox.jpg,0003
p0003_c07_20201015_120358_000142_bbox.jpg,0003
p0003_c07_20201015_120358_000147_bbox.jpg,0003
p0003_c07_20201015_120358_000152_bbox.jpg,0003
p0003_c07_20201015_120358_000155_bbox.jpg,0003
p0003_c07_20201015_120358_000161_bbox.jpg,0003
p0003_c07_20201015_120358_000165_bbox.jpg,0003
p0003_c07_20201015_120358_000169_bbox.jpg,0003
p0003_c07_20201015_120358_000171_bbox.jpg,0003
p0003_c07_20201015_120358_000176_bbox.jpg,0003
p0003_c07_20201015_120358_000180_bbox.jpg,0003
p0003_c07_20201015_120358_000183_bbox.jpg,0003
p0003_c07_20201015_120358_000188_bbox.jpg,0003
p0003_c07_20201015_120358_000191_bbox.jpg,0003
p0003_c07_20201015_120358_000234_bbox.jpg,0003
p0003_c07_20201015_120358_000238_bbox.jpg,0003
p0003_c07_20201015_120358_000241_bbox.jpg,0003
p0003_c07_20201015_120358_000243_bbox.jpg,0003
p0003_c07_20201015_120358_000259_bbox.jpg,0003
p0003_c07_20201015_120358_000264_bbox.jpg,0003
p0003_c07_20201015_140059_000016_bbox.jpg,0003
p0003_c07_20201015_140059_000022_bbox.jpg,0003
p0003_c07_20201015_140059_000038_bbox.jpg,0003
p0003_c07_20201015_140059_000078_bbox.jpg,0003
p0003_c07_20201015_140059_000101_bbox.jpg,0003
p0003_c07_20201015_140059_000110_bbox.jpg,0003
p0003_c07_20201015_140059_000118_bbox.jpg,0003
p0003_c07_20201015_140059_000143_bbox.jpg,0003
p0003_c07_20201015_140059_000144_bbox.jpg,0003
p0003_c07_20201015_140059_000164_bbox.jpg,0003
p0003_c07_20201015_140059_000178_bbox.jpg,0003
p0003_c07_20201015_140059_000192_bbox.jpg,0003
p0003_c07_20201015_140059_000200_bbox.jpg,0003
p0003_c07_20201015_140059_000219_bbox.jpg,0003
p0003_c07_20201015_140059_000241_bbox.jpg,0003
p0003_c07_20201015_140059_000248_bbox.jpg,0003
p0003_c07_20201015_140059_000263_bbox.jpg,0003
p0003_c07_20201015_140059_000267_bbox.jpg,0003
p0003_c07_20201015_140059_000268_bbox.jpg,0003
p0003_c07_20201015_140059_000281_bbox.jpg,0003
p0003_c07_20201015_140059_000287_bbox.jpg,0003
p0003_c07_20201015_140059_000299_bbox.jpg,0003
p0003_c07_20201015_140059_000306_bbox.jpg,0003
p0003_c07_20201015_140059_000309_bbox.jpg,0003
p0003_c07_20201015_140059_000310_bbox.jpg,0003
p0003_c07_20201015_140059_000327_bbox.jpg,0003
p0003_c07_20201015_140059_000384_bbox.jpg,0003
p0003_c07_20201015_140059_000410_bbox.jpg,0003
p0003_c07_20201015_140059_000466_bbox.jpg,0003
p0003_c07_20201015_140059_000477_bbox.jpg,0003
p0003_c07_20201015_140059_000503_bbox.jpg,0003
p0003_c07_20201015_140059_000512_bbox.jpg,0003
p0003_c07_20201015_140059_000584_bbox.jpg,0003
p0003_c07_20201015_140059_000587_bbox.jpg,0003
p0003_c07_20201015_140059_000607_bbox.jpg,0003
p0003_c07_20201015_140059_000608_bbox.jpg,0003
p0003_c07_20201015_140059_000616_bbox.jpg,0003
p0003_c07_20201015_140059_000620_bbox.jpg,0003
p0003_c07_20201015_140059_000630_bbox.jpg,0003
p0003_c07_20201205_171016_000011_bbox.jpg,0003
p0003_c07_20201205_171016_000235_bbox.jpg,0003
p0003_c07_20201205_171016_000263_bbox.jpg,0003
p0003_c07_20201205_171016_000379_bbox.jpg,0003
p0003_c07_20201205_171016_000567_bbox.jpg,0003
p0003_c07_20201205_171016_000620_bbox.jpg,0003
p0003_c07_20201205_171016_000750_bbox.jpg,0003
p0003_c07_20201205_171016_000847_bbox.jpg,0003
p0003_c07_20201205_171016_000878_bbox.jpg,0003
p0003_c09_20200813_082241_000002_bbox.jpg,0003
p0003_c09_20200813_082241_000005_bbox.jpg,0003
p0003_c09_20200813_082241_000007_bbox.jpg,0003
p0003_c09_20200813_082241_000012_bbox.jpg,0003
p0003_c09_20200813_082241_000023_bbox.jpg,0003
p0003_c09_20200813_082241_000037_bbox.jpg,0003
p0003_c09_20200813_082241_000053_bbox.jpg,0003
p0003_c09_20200813_082241_000055_bbox.jpg,0003
p0003_c09_20200813_082241_000060_bbox.jpg,0003
p0003_c09_20200813_082241_000065_bbox.jpg,0003
p0003_c09_20200813_082241_000069_bbox.jpg,0003
p0003_c09_20200813_082241_000124_bbox.jpg,0003
p0003_c09_20200813_082241_000144_bbox.jpg,0003
p0003_c09_20200813_082241_000162_bbox.jpg,0003
p0003_c09_20200813_082241_000167_bbox.jpg,0003
p0003_c09_20200813_082241_000249_bbox.jpg,0003
p0003_c09_20200813_082241_000251_bbox.jpg,0003
p0003_c09_20200813_082241_000262_bbox.jpg,0003
p0003_c09_20200813_082241_000285_bbox.jpg,0003
p0003_c09_20200813_082241_000302_bbox.jpg,0003
p0003_c09_20200813_082241_000314_bbox.jpg,0003
p0003_c09_20200813_082241_000366_bbox.jpg,0003
p0003_c09_20200813_082241_000371_bbox.jpg,0003
p0003_c09_20200813_183658_000006_bbox.jpg,0003
p0003_c09_20200813_183658_000011_bbox.jpg,0003
p0003_c09_20200813_183658_000019_bbox.jpg,0003
p0003_c09_20200813_183658_000022_bbox.jpg,0003
p0003_c09_20200813_183658_000023_bbox.jpg,0003
p0003_c09_20200813_183658_000029_bbox.jpg,0003
p0003_c09_20200813_183658_000033_bbox.jpg,0003
p0003_c09_20200813_183658_000034_bbox.jpg,0003
p0003_c09_20200813_183658_000037_bbox.jpg,0003
p0003_c09_20200813_183658_000043_bbox.jpg,0003
p0003_c09_20200813_183658_000047_bbox.jpg,0003
p0003_c09_20200813_183658_000050_bbox.jpg,0003
p0003_c09_20200813_183658_000051_bbox.jpg,0003
p0003_c09_20200813_183658_000054_bbox.jpg,0003
p0003_c09_20200813_183658_000059_bbox.jpg,0003
p0003_c09_20200813_183658_000068_bbox.jpg,0003
p0003_c09_20200813_183658_000071_bbox.jpg,0003
p0003_c09_20200813_183658_000078_bbox.jpg,0003
p0003_c09_20200813_183658_000089_bbox.jpg,0003
p0003_c09_20200813_183658_000091_bbox.jpg,0003
p0003_c09_20200813_183658_000102_bbox.jpg,0003
p0003_c09_20200813_183658_000110_bbox.jpg,0003
p0003_c09_20200813_183658_000116_bbox.jpg,0003
p0003_c09_20200813_183658_000117_bbox.jpg,0003
p0003_c09_20200813_183658_000124_bbox.jpg,0003
p0003_c09_20200813_192624_000004_bbox.jpg,0003
p0003_c09_20200813_192624_000005_bbox.jpg,0003
p0003_c09_20200813_192624_000011_bbox.jpg,0003
p0003_c09_20200813_192624_000013_bbox.jpg,0003
p0003_c09_20200813_192624_000016_bbox.jpg,0003
p0003_c09_20200813_192624_000018_bbox.jpg,0003
p0003_c09_20200813_192624_000019_bbox.jpg,0003
p0003_c09_20200813_192624_000022_bbox.jpg,0003
p0003_c09_20200813_192624_000024_bbox.jpg,0003
p0003_c09_20200813_192624_000026_bbox.jpg,0003
p0003_c09_20200813_192624_000027_bbox.jpg,0003
p0003_c09_20200813_192624_000038_bbox.jpg,0003
p0003_c09_20200813_192624_000048_bbox.jpg,0003
p0003_c09_20200813_192624_000051_bbox.jpg,0003
p0003_c09_20200813_192624_000053_bbox.jpg,0003
p0003_c09_20200813_192624_000055_bbox.jpg,0003
p0003_c09_20200813_192624_000056_bbox.jpg,0003
p0003_c09_20200813_192624_000061_bbox.jpg,0003
p0003_c09_20200813_192624_000070_bbox.jpg,0003
p0003_c09_20200813_192624_000073_bbox.jpg,0003
p0003_c09_20200813_192624_000077_bbox.jpg,0003
p0003_c09_20200813_192624_000079_bbox.jpg,0003
p0003_c09_20200813_192624_000082_bbox.jpg,0003
p0003_c09_20200813_192624_000083_bbox.jpg,0003
p0003_c09_20200813_192624_000084_bbox.jpg,0003
p0003_c09_20200814_180725_000018_bbox.jpg,0003
p0003_c09_20200814_180725_000051_bbox.jpg,0003
p0003_c09_20200814_180725_000059_bbox.jpg,0003
p0003_c09_20200814_180725_000066_bbox.jpg,0003
p0003_c09_20200814_180725_000076_bbox.jpg,0003
p0003_c09_20200814_180725_000080_bbox.jpg,0003
p0003_c09_20200814_180725_000098_bbox.jpg,0003
p0003_c09_20200814_180725_000116_bbox.jpg,0003
p0003_c09_20200814_180725_000119_bbox.jpg,0003
p0003_c09_20200814_180725_000121_bbox.jpg,0003
p0003_c09_20200814_180725_000555_bbox.jpg,0003
p0003_c09_20200814_180725_000588_bbox.jpg,0003
p0003_c09_20200814_180725_000690_bbox.jpg,0003
p0003_c09_20200814_180725_000753_bbox.jpg,0003
p0003_c09_20200814_184801_000007_bbox.jpg,0003
p0003_c09_20200814_184801_000010_bbox.jpg,0003
p0003_c09_20200814_184801_000037_bbox.jpg,0003
p0003_c09_20200814_184801_000065_bbox.jpg,0003
p0003_c09_20200814_184801_000121_bbox.jpg,0003
p0003_c09_20200814_184801_000134_bbox.jpg,0003
p0003_c09_20200814_184801_000170_bbox.jpg,0003
p0003_c09_20200814_184801_000175_bbox.jpg,0003
p0003_c09_20200814_184801_000192_bbox.jpg,0003
p0003_c09_20200814_184801_000236_bbox.jpg,0003
p0003_c09_20200814_184801_000244_bbox.jpg,0003
p0003_c09_20200814_184801_000269_bbox.jpg,0003
p0003_c09_20200814_184801_000295_bbox.jpg,0003
p0003_c09_20200814_184801_000307_bbox.jpg,0003
p0003_c09_20200814_184801_000310_bbox.jpg,0003
p0003_c09_20200814_184801_000353_bbox.jpg,0003
p0003_c09_20200814_184801_000355_bbox.jpg,0003
p0003_c09_20200814_184801_000386_bbox.jpg,0003
p0003_c09_20200814_184801_000401_bbox.jpg,0003
p0003_c09_20200814_184801_000443_bbox.jpg,0003
p0003_c09_20200814_184801_000445_bbox.jpg,0003
p0003_c09_20200814_184801_000486_bbox.jpg,0003
p0003_c09_20200814_184801_000550_bbox.jpg,0003
p0003_c09_20200814_184801_000605_bbox.jpg,0003
p0003_c09_20200814_184801_000611_bbox.jpg,0003
p0003_c09_20200814_195929_000010_bbox.jpg,0003
p0003_c09_20200814_195929_000011_bbox.jpg,0003
p0003_c09_20200814_195929_000016_bbox.jpg,0003
p0003_c09_20200814_195929_000033_bbox.jpg,0003
p0003_c09_20200814_195929_000063_bbox.jpg,0003
p0003_c09_20200814_195929_000106_bbox.jpg,0003
p0003_c09_20200814_195929_000136_bbox.jpg,0003
p0003_c09_20200814_195929_000152_bbox.jpg,0003
p0003_c09_20200814_195929_000153_bbox.jpg,0003
p0003_c09_20200814_195929_000170_bbox.jpg,0003
p0003_c09_20200814_195929_000223_bbox.jpg,0003
p0003_c09_20200814_195929_000240_bbox.jpg,0003
p0003_c09_20200814_195929_000275_bbox.jpg,0003
p0003_c09_20200814_195929_000279_bbox.jpg,0003
p0003_c09_20200814_195929_000281_bbox.jpg,0003
p0003_c09_20200814_195929_000285_bbox.jpg,0003
p0003_c09_20200814_195929_000316_bbox.jpg,0003
p0003_c09_20200814_195929_000321_bbox.jpg,0003
p0003_c09_20200814_195929_000331_bbox.jpg,0003
p0003_c09_20200814_195929_000351_bbox.jpg,0003
p0003_c09_20200814_195929_000352_bbox.jpg,0003
p0003_c09_20200814_195929_000366_bbox.jpg,0003
p0003_c09_20200814_195929_000410_bbox.jpg,0003
p0003_c09_20200814_195929_000428_bbox.jpg,0003
p0003_c09_20200815_104339_000028_bbox.jpg,0003
p0003_c09_20200815_104339_000030_bbox.jpg,0003
p0003_c09_20200815_104339_000050_bbox.jpg,0003
p0003_c09_20200815_104339_000065_bbox.jpg,0003
p0003_c09_20200815_104339_000085_bbox.jpg,0003
p0003_c09_20200815_104339_000086_bbox.jpg,0003
p0003_c09_20200815_104339_000087_bbox.jpg,0003
p0003_c09_20200815_104339_000099_bbox.jpg,0003
p0003_c09_20200815_104339_000112_bbox.jpg,0003
p0003_c09_20200815_104339_000115_bbox.jpg,0003
p0003_c09_20200815_104339_000125_bbox.jpg,0003
p0003_c09_20200815_104339_000131_bbox.jpg,0003
p0003_c09_20200815_104339_000144_bbox.jpg,0003
p0003_c09_20200815_104339_000182_bbox.jpg,0003
p0003_c09_20200815_104339_000197_bbox.jpg,0003
p0003_c09_20200815_104339_000204_bbox.jpg,0003
p0003_c09_20200815_104339_000217_bbox.jpg,0003
p0003_c09_20200815_104339_000229_bbox.jpg,0003
p0003_c09_20200815_104339_000243_bbox.jpg,0003
p0003_c09_20200815_104339_000260_bbox.jpg,0003
p0003_c09_20200815_104339_000284_bbox.jpg,0003
p0003_c09_20200815_104339_000336_bbox.jpg,0003
p0003_c09_20200815_104339_000357_bbox.jpg,0003
p0003_c09_20200924_125348_000080_bbox.jpg,0003
p0003_c09_20200924_125348_000114_bbox.jpg,0003
p0003_c09_20200924_125348_000120_bbox.jpg,0003
p0003_c09_20200924_125348_000148_bbox.jpg,0003
p0003_c09_20200924_125348_000179_bbox.jpg,0003
p0003_c09_20200924_125348_000188_bbox.jpg,0003
p0003_c09_20200924_125348_000208_bbox.jpg,0003
p0003_c09_20200924_125348_000212_bbox.jpg,0003
p0003_c09_20200924_125348_000215_bbox.jpg,0003
p0003_c09_20200924_125348_000225_bbox.jpg,0003
p0003_c09_20200924_125348_000298_bbox.jpg,0003
p0003_c09_20200924_125348_000299_bbox.jpg,0003
p0003_c09_20200924_125348_000308_bbox.jpg,0003
p0003_c09_20200924_125348_000321_bbox.jpg,0003
p0003_c09_20200924_125348_000331_bbox.jpg,0003
p0003_c09_20200924_125348_000338_bbox.jpg,0003
p0003_c09_20200924_125348_000357_bbox.jpg,0003
p0003_c09_20200924_125348_000409_bbox.jpg,0003
p0003_c09_20200924_125348_000410_bbox.jpg,0003
p0003_c09_20200924_125348_000422_bbox.jpg,0003
p0003_c09_20200924_125348_000442_bbox.jpg,0003
p0003_c09_20200924_125348_000446_bbox.jpg,0003
p0003_c09_20200924_125348_000462_bbox.jpg,0003
p0003_c09_20200924_125348_000466_bbox.jpg,0003
p0003_c09_20200924_125348_000497_bbox.jpg,0003
p0003_c09_20200924_142002_000018_bbox.jpg,0003
p0003_c09_20200924_142002_000020_bbox.jpg,0003
p0003_c09_20200924_142002_000025_bbox.jpg,0003
p0003_c09_20200924_142002_000041_bbox.jpg,0003
p0003_c09_20200924_142002_000065_bbox.jpg,0003
p0003_c09_20200924_142002_000067_bbox.jpg,0003
p0003_c09_20200924_142002_000100_bbox.jpg,0003
p0003_c09_20200924_142002_000192_bbox.jpg,0003
p0003_c09_20200924_174725_000032_bbox.jpg,0003
p0003_c09_20200924_174725_000083_bbox.jpg,0003
p0003_c09_20200924_174725_000152_bbox.jpg,0003
p0003_c09_20200924_174725_000172_bbox.jpg,0003
p0003_c09_20200924_174725_000540_bbox.jpg,0003
p0003_c09_20200924_174725_000730_bbox.jpg,0003
p0003_c09_20200924_174725_000744_bbox.jpg,0003
p0003_c09_20200924_174725_000786_bbox.jpg,0003
p0003_c09_20200924_174725_000841_bbox.jpg,0003
p0003_c09_20200924_174725_001012_bbox.jpg,0003
p0003_c09_20200924_174725_001029_bbox.jpg,0003
p0003_c09_20200924_174725_001056_bbox.jpg,0003
p0003_c09_20200924_174725_001105_bbox.jpg,0003
p0003_c09_20200924_174725_001138_bbox.jpg,0003
p0003_c09_20200924_174725_001450_bbox.jpg,0003
p0003_c09_20200924_174725_001785_bbox.jpg,0003
p0003_c09_20200924_174725_001872_bbox.jpg,0003
p0003_c09_20200924_174725_001922_bbox.jpg,0003
p0003_c09_20200924_174725_002085_bbox.jpg,0003
p0003_c09_20200924_174725_002123_bbox.jpg,0003
p0003_c09_20200924_174725_002172_bbox.jpg,0003
p0003_c09_20200924_174725_002211_bbox.jpg,0003
p0003_c09_20200924_174725_002241_bbox.jpg,0003
p0003_c09_20200924_174725_002260_bbox.jpg,0003
p0003_c09_20200924_185212_000014_bbox.jpg,0003
p0003_c09_20200924_185212_000017_bbox.jpg,0003
p0003_c09_20200924_185212_000027_bbox.jpg,0003
p0003_c09_20200924_185212_000058_bbox.jpg,0003
p0003_c09_20200924_185212_000117_bbox.jpg,0003
p0003_c09_20200924_185212_000151_bbox.jpg,0003
p0003_c09_20200924_185212_000184_bbox.jpg,0003
p0003_c09_20200924_185212_000185_bbox.jpg,0003
p0003_c09_20200924_185212_000189_bbox.jpg,0003
